Timestamp,Age,Gender,Country,state,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22
8/28/2014 4:09,25-34,Male,United Kingdom,NA,No,Yes,Yes,Never,100-500,No,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,No,No,No,
8/28/2014 4:11,45-54,Male,United Kingdom,NA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Don't know,No,No,Don't know,Very easy,No,No,Some of them,Yes,Yes,Yes,Don't know,Yes,
8/28/2014 4:16,25-34,Female,Australia,NA,No,Yes,No,Never,500-1000,No,No,Don't know,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,Yes,I don't have any mental health issues but for a number of years I had to care for a family member who did and I felt that I was not able to discuss or get support from friends or colleagues in the same way that I might have if they had suffered from a physical condition.
8/28/2014 4:23,25-34,Male,United States,WA,No,No,Yes,Never,500-1000,No,No,Yes,Don't know,Yes,Yes,Don't know,Very easy,Maybe,No,No,No,No,No,Yes,No,
8/28/2014 4:24,25-34,Male,Nigeria,NA,No,No,No,,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,No,Yes,Don't know,No,
8/28/2014 4:30,25-34,Male,Poland,NA,No,No,No,Rarely,1-5,No,Yes,No,No,No,No,No,Somewhat difficult,No,Maybe,Some of them,No,No,No,Yes,No,
8/28/2014 4:34,25-34,Male,Germany,NA,Yes,No,No,Never,1-5,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 4:37,25-34,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Maybe,No,Some of them,Yes,No,Yes,Yes,No,
8/28/2014 4:53,25-34,Male,Germany,NA,No,No,No,,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 5:05,18-24,Female,Switzerland,NA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,
8/28/2014 5:12,25-34,Male,United Kingdom,NA,No,No,No,Never,1-5,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 5:14,25-34,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,
8/28/2014 6:02,25-34,Male,Ireland,NA,Yes,No,No,Never,1-5,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,Maybe,Maybe,Yes,No,
8/28/2014 6:05,25-34,Male,Italy,NA,No,No,No,Sometimes,More than 1000,No,No,Don't know,No,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No,
8/28/2014 6:10,25-34,Male,Ireland,NA,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No,Don't know,No,Don't know,Very difficult,Maybe,Maybe,Some of them,No,No,No,No,No,
8/28/2014 6:11,18-24,Male,India,NA,Yes,No,No,,1-5,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Yes,Yes,
8/28/2014 6:27,18-24,Male,Ireland,NA,No,No,No,,More than 1000,No,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,No,No,No,No,No,Don't know,No,
8/28/2014 6:30,25-34,Male,Netherlands,NA,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,No,Don't know,No,
8/28/2014 7:01,35-44,Male,France,NA,No,No,No,,100-500,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 7:03,25-34,Male,Russia,NA,No,No,No,Never,26-100,No,Yes,No,Don't know,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,No,No,Maybe,Don't know,No,
8/28/2014 7:03,18-24,Male,United States,NC,No,Yes,No,Sometimes,6-25,No,Yes,Don't know,Don't know,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,
8/28/2014 7:12,25-34,Male,Canada,NA,No,No,No,,100-500,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No,
8/28/2014 8:00,25-34,Female,Israel,NA,No,Yes,No,Never,100-500,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Yes,No,
8/28/2014 8:06,35-44,Male,Canada,NA,No,Yes,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No,
8/28/2014 8:18,25-34,Male,United States,IL,No,No,Yes,Sometimes,26-100,Yes,No,Don't know,Don't know,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 8:23,18-24,Male,India,NA,No,No,No,,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 8:39,25-34,Female,United States,OH,No,Yes,Yes,Rarely,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,No,No,No,Don't know,No,
8/28/2014 8:40,25-34,Male,Germany,NA,Yes,No,No,,1-5,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,
8/28/2014 8:43,45-54,Male,United States,VA,No,No,Yes,Often,1-5,Yes,Yes,Yes,Don't know,No,Yes,Don't know,Very easy,No,No,Yes,Yes,No,Maybe,Yes,No,
8/28/2014 8:43,25-34,Male,Bulgaria,NA,No,No,Yes,Rarely,26-100,Yes,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes,
8/28/2014 8:43,35-44,Male,United States,MN,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,
8/28/2014 9:02,18-24,Other,United States,MO,No,Yes,Yes,Often,26-100,No,No,Don't know,Don't know,No,No,Don't know,Somewhat difficult,Maybe,Maybe,No,No,No,Maybe,No,No,
8/28/2014 9:09,25-34,Female,Canada,NA,No,No,Yes,Rarely,More than 1000,Yes,No,Yes,Yes,Yes,Don't know,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,Don't know,No,
8/28/2014 9:16,18-24,Female,United Kingdom,NA,No,No,No,,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No,
8/28/2014 9:18,18-24,Female,India,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Don't know,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,
8/28/2014 9:40,25-34,Female,United States,NC,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,
8/28/2014 9:53,45-54,Male,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Don't know,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,No,Yes,No,
8/28/2014 9:53,25-34,Male,United States,NM,No,No,No,,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,
8/28/2014 9:54,25-34,Female,United Kingdom,NA,No,No,Yes,Sometimes,6-25,Yes,Yes,Don't know,Don't know,Yes,Don't know,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,
8/28/2014 9:54,18-24,Male,Canada,NA,No,No,Yes,Sometimes,6-25,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,
8/28/2014 9:54,25-34,Male,Netherlands,NA,No,No,No,Never,1-5,Yes,Yes,No,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,
8/28/2014 9:54,25-34,Male,Germany,NA,No,No,No,,26-100,No,Yes,Don't know,No,No,Don't know,Yes,Somewhat easy,No,No,Some of them,No,Maybe,Maybe,Don't know,No,
8/28/2014 9:55,25-34,Female,Canada,NA,No,No,No,,More than 1000,No,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No,I am a contractor so my lack of knowledge of workplace wellness stems directly from my lack of access to that material since I am not covered by it. I am aware that mental health services are available and am aware of a colleague who has taken a leave of absence to deal with mental health issues but am otherwise uninformed.
8/28/2014 9:56,25-34,Male,United Kingdom,NA,No,No,No,,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Yes,No,No,
8/28/2014 9:56,25-34,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Yes,Very easy,No,No,No,Yes,No,No,Yes,No,
8/28/2014 9:56,35-44,Male,France,NA,No,No,No,,100-500,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No,
8/28/2014 9:56,35-44,Female,United States,TX,No,No,No,,More than 1000,Yes,No,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,Maybe,No,No,
8/28/2014 9:56,25-34,Male,France,NA,No,No,No,,500-1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Yes,No,
8/28/2014 9:57,25-34,Male,United States,SC,No,No,No,,6-25,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,No,No,No,Don't know,No,
8/28/2014 9:57,25-34,Male,United States,FL,No,No,No,,100-500,No,No,Yes,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,
8/28/2014 9:57,25-34,Male,United States,WA,Yes,Yes,Yes,Rarely,1-5,Yes,Yes,No,Yes,Yes,Yes,No,Very difficult,No,No,Yes,Yes,No,No,Yes,Yes,
8/28/2014 9:58,35-44,Male,United States,CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,No,Yes,Yes,No,No,Don't know,No,
8/28/2014 9:59,18-24,Male,United States,OH,No,No,Yes,Often,26-100,No,No,Yes,Yes,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,
8/28/2014 9:59,35-44,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Don't know,No,Yes,Don't know,Somewhat easy,Yes,No,No,No,No,No,No,No,
8/28/2014 10:00,25-34,Male,United Kingdom,NA,No,No,Yes,Rarely,100-500,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,No,Maybe,No,Yes,
8/28/2014 10:01,25-34,Male,United States,NY,No,No,No,Never,26-100,No,Yes,Don't know,Don't know,No,No,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,No,No,
8/28/2014 10:01,25-34,Male,United States,NY,Yes,No,Yes,Sometimes,1-5,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Yes,Yes,Don't know,No,
8/28/2014 10:02,35-44,Female,United States,MO,No,No,No,,26-100,Yes,Yes,Don't know,Don't know,No,Don't know,Don't know,Don't know,Yes,No,Some of them,No,No,No,Don't know,No,
8/28/2014 10:02,25-34,Male,United States,NY,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,
8/28/2014 10:02,25-34,Male,United Kingdom,NA,No,No,No,,6-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 10:04,25-34,Male,France,NA,No,No,No,,6-25,No,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,Yes,No,
8/28/2014 10:04,25-34,Male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Don't know,No,No,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 10:05,25-34,Male,United States,CO,No,No,No,Never,6-25,No,Yes,Yes,Yes,No,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No,
8/28/2014 10:07,25-34,Male,United States,PA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,No,No,No,
8/28/2014 10:07,,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,No,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,No,No,Maybe,Don't know,No,
8/28/2014 10:08,25-34,Male,Germany,NA,No,No,No,,500-1000,No,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,Yes,Yes,Yes,No,
8/28/2014 10:08,35-44,Male,United States,NY,Yes,No,No,,6-25,Yes,Yes,Yes,Yes,Yes,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,
8/28/2014 10:10,25-34,Male,Netherlands,NA,No,Yes,No,,6-25,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,
8/28/2014 10:11,25-34,Male,United States,MN,No,No,No,,26-100,No,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,Don't know,No,
8/28/2014 10:13,25-34,Male,United Kingdom,NA,No,No,No,,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,
8/28/2014 10:15,25-34,Male,Canada,NA,No,Yes,Yes,Sometimes,More than 1000,No,No,Don't know,No,No,No,No,Very difficult,Yes,No,Some of them,No,No,Yes,No,Yes,
8/28/2014 10:16,25-34,Male,Canada,NA,No,No,No,,1-5,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Yes,Yes,No,Maybe,Don't know,No,
8/28/2014 10:17,25-34,Male,United States,MO,No,Yes,Yes,Never,6-25,Yes,Yes,Don't know,No,Yes,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,No,No,
8/28/2014 10:18,25-34,Male,United States,WY,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 10:18,25-34,Male,South Africa,NA,No,No,No,Never,100-500,Yes,Yes,No,No,No,No,No,Don't know,No,No,Some of them,Some of them,No,Maybe,No,No,Fully remote developer
8/28/2014 10:20,18-24,Male,Germany,NA,No,No,No,Rarely,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No,
8/28/2014 10:22,25-34,Male,Switzerland,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,No,No,
8/28/2014 10:24,25-34,Male,United States,MN,No,No,No,,More than 1000,No,No,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,No,No,
8/28/2014 10:25,35-44,Male,Croatia,NA,Yes,No,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,Very difficult,Yes,No,Yes,No,No,Maybe,No,Yes,
8/28/2014 10:29,35-44,Male,United Kingdom,NA,No,No,Yes,Often,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,Yes,Yes,Maybe,Yes,No,No,
8/28/2014 10:30,18-24,Male,France,NA,No,No,No,,26-100,No,Yes,No,No,Yes,No,Don't know,Don't know,Maybe,No,Yes,Some of them,No,No,Don't know,No,
8/28/2014 10:30,25-34,Male,United States,MD,No,No,No,,6-25,Yes,Yes,Don't know,Don't know,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No,
8/28/2014 10:34,25-34,Male,United States,KY,No,No,No,,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Yes,Yes,No,No,Don't know,No,
8/28/2014 10:35,,Male,United States,OH,No,No,No,,100-500,No,Yes,Don't know,Don't know,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Yes,No,We had a developer suffer from depression and pretty hard burnout but he refused treatment even when the company said we'd foot the bill. Eventually he had to be asked to resign which was a shame. I don't know if we have any specific programs for mental health but we're definitely on the lookout for those types of issues.
8/28/2014 10:42,25-34,Male,United Kingdom,NA,Yes,No,No,Never,100-500,No,No,No,Don't know,No,No,Don't know,Very easy,No,No,Yes,Some of them,No,Yes,No,No,
8/28/2014 10:45,35-44,Male,United States,NY,No,No,No,,More than 1000,No,No,Yes,Yes,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 10:47,25-34,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Don't know,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
8/28/2014 10:51,25-34,Male,United Kingdom,NA,No,No,No,,6-25,No,Yes,No,No,No,Yes,Yes,Don't know,Maybe,No,Yes,Some of them,No,Yes,Yes,No,
8/28/2014 10:52,35-44,Male,United States,TN,No,Yes,Yes,Sometimes,More than 1000,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No,
8/28/2014 10:54,35-44,Male,Australia,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,Yes,
8/28/2014 10:57,25-34,Male,Belgium,NA,No,No,No,,6-25,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No,
8/28/2014 11:02,35-44,Male,United Kingdom,NA,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Very easy,No,No,No,Some of them,No,Yes,Yes,No,
8/28/2014 11:04,25-34,Male,United States,TX,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No,
8/28/2014 11:04,35-44,Male,United States,OH,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,I am a 15 year vet of the industry and I get 2 weeks of combined sick and vacation time a year and I have children to fit into that too. I've had heart problems from the stress. Fuck everything about startup culture. 
8/28/2014 11:07,25-34,Male,United States,TX,Yes,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Yes,Don't know,No,
8/28/2014 11:09,25-34,Male,Canada,NA,No,No,No,,6-25,No,Yes,Yes,Don't know,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,
8/28/2014 11:10,25-34,Male,Italy,NA,No,No,No,,6-25,No,Yes,No,No,No,No,No,Somewhat difficult,Maybe,No,Some of them,No,Maybe,Maybe,No,No,Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently I believe because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  
8/28/2014 11:14,35-44,Male,United States,CA,No,Yes,Yes,Rarely,6-25,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,Since I am the CEO of my startup some of the would you feel comfortable and do you know the policy questions are interesting.  Of course I feel comfortable since no one can fire me and I know the policies because I chose them!However now I am curious if my employees know just how supportive the company would be of their mental health needs and this survey is making me realize that we probably haven't done a great job communicating that to everyone.  Thanks for doing this.
8/28/2014 11:15,18-24,Male,Canada,NA,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Don't know,No,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,Yes,Don't know,No,
8/28/2014 11:19,25-34,Male,Norway,NA,No,Yes,No,,26-100,No,Yes,Yes,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,No,Don't know,No,
8/28/2014 11:20,35-44,Male,Germany,NA,No,No,No,,More than 1000,Yes,Yes,Don't know,Don't know,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,Maybe,Yes,No,
8/28/2014 11:21,35-44,Male,United States,MI,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,
8/28/2014 11:21,35-44,Male,Thailand,NA,Yes,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,
8/28/2014 11:22,35-44,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,
8/28/2014 11:26,25-34,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,Yes,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
8/28/2014 11:27,35-44,Female,United States,NC,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No,I work for the state so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department but hardly run like any tech company around.
8/28/2014 11:29,25-34,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No,
8/28/2014 11:32,25-34,Male,Germany,NA,No,No,No,Rarely,26-100,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,No,Some of them,Maybe,Maybe,Yes,No,
8/28/2014 11:34,18-24,Male,United States,IL,No,No,Yes,Often,More than 1000,No,No,No,Yes,No,No,No,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,Yes,I have Narcolepsy and have been fired from a job before for falling asleep standing up during a meeting. I was standing up in the back of the room so that i could pace and try to prevent myself from falling asleep. I still managed to fall asleep while standing and fell over against the wall. I was fired the next day. The worst part is this is a condition i had given months of notice about to my boss and i reminded her of it before the meeting. I worked at a hospital at the time. I would have thought that they would be more accommodating.
8/28/2014 11:36,25-34,Male,Canada,NA,Yes,Yes,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,No,No,No,Yes,No,I feel like most of my answers were useless due to answering that I am self-employed early on. Since my employer is me... my employer does/doesn't offer mental health benefits or would I be comfortable bring it up with 'them' doesn't make sense...
8/28/2014 11:38,35-44,Female,United States,CA,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Yes,Some of them,No,Maybe,Yes,No,
8/28/2014 11:40,35-44,Male,Ireland,NA,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,
8/28/2014 11:44,35-44,Male,Ireland,NA,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,No,No,
8/28/2014 11:47,25-34,Female,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,Don't know,Yes,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,No,
8/28/2014 11:48,35-44,Male,Netherlands,NA,Yes,No,No,,6-25,No,Yes,No,No,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,
8/28/2014 11:50,25-34,Female,United States,AZ,Yes,Yes,Yes,Sometimes,1-5,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Yes,Some of them,No,No,No,No,No,
8/28/2014 11:50,25-34,Male,United Kingdom,NA,No,No,No,Never,26-100,No,Yes,Don't know,Don't know,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,No,Yes,Yes,Don't know,No,
8/28/2014 11:54,35-44,Female,United States,CA,No,No,Yes,Never,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No,
8/28/2014 11:58,25-34,Male,United Kingdom,NA,No,No,No,Never,26-100,No,Yes,Don't know,Don't know,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No,
8/28/2014 11:59,35-44,Male,United Kingdom,NA,No,No,Yes,Sometimes,500-1000,No,No,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,
8/28/2014 12:02,25-34,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,No,Yes,No,My current work situation was constructed in part because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. 
8/28/2014 12:05,25-34,Male,United Kingdom,NA,No,No,No,,More than 1000,No,No,Don't know,Don't know,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know,No,
8/28/2014 12:06,25-34,Male,United Kingdom,NA,No,No,No,,More than 1000,No,No,Don't know,Don't know,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Yes,Yes,No,No,
8/28/2014 12:07,35-44,Male,United Kingdom,NA,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,No,Yes,Some of these questions are not really suitable for non US people.
8/28/2014 12:08,35-44,Male,Canada,NA,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,No,Some of them,Yes,No,Maybe,No,Yes,
8/28/2014 12:09,35-44,Male,United States,VA,No,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,No,No,
8/28/2014 12:10,25-34,Other,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,Yes,Some of them,Yes,Yes,Yes,Yes,
8/28/2014 12:10,25-34,Female,United States,WA,No,No,No,,More than 1000,No,Yes,Don't know,Don't know,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,
8/28/2014 12:12,25-34,Female,United Kingdom,NA,No,No,No,,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,
8/28/2014 12:15,35-44,Male,United Kingdom,NA,No,No,Yes,Never,26-100,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,Yes,Yes,Don't know,No,
8/28/2014 12:19,25-34,Male,United States,WI,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,Yes,Yes,Don't know,No,
